Status,V2,V3,V4,V5,V6,V7,V8,V9,V11,V12,V13,V14,V15,V16,V17,V19,V20,V22,V23,V25,V26,V27,V28,V29,V30,V31,V32,V37,V38,V39,V40,V44,V45,V46,V48,V52,V53,V54,V55,V57,V58,V59,V65,V66,V69,V70,V71,V72,V73,V74,V75,V76,V77,V80,V82,V83,V85,V86,V89,V90,V91,V92,V93,V96,V99,V101,V102,V103,V105,V106,V108,V110,V111,V115,V116,V117,V118,V119,V120,V121,V122,V124,V125,V126,V127,V128,V129,V130,V131,V133,V134,V136,V137,V139,V140,V141,V142,V143,V145,V146,V148,V149,V150,V151,V152,V154,V155,V156,V159,V160,V161,V162,V164,V165,V166,V167,V168,V170,V171,V172,V175,V178,V179,V181,V185,V186,V188,V189,V190,V192,V193,V195,V196,V197,V198,V199,V202,V203,V204,V205,V206,V208,V209
Smoker,7.326903061020638e-6,2.1799775162130815e-4,7.3973633748079915e-6,7.509197130703955e-4,1.771480721308059e-4,0.04403141223529624,0.04060229276470885,1.2050168339843698e-4,7.866739049381362e-6,0.06687718380998312,8.698825662769092e-6,2.7466944720836096e-4,1.1359505865966314e-5,7.267742011883526e-6,6.247983430733762e-6,1.4470317713566168e-4,6.414183828338587e-6,8.350217862289617e-6,0.003541687339614979,1.622802342103288e-4,8.732403561936871e-6,9.860512690575177e-6,1.8067153637697137e-5,0.0023065894093825174,3.0627571910097663e-4,2.3865150508979276e-4,7.266115885476971e-6,8.832682138699707e-6,1.600422733960234e-4,8.97837211926893e-6,4.937819515457014e-5,2.571748626096977e-4,8.466943152948006e-5,9.591366127128908e-5,8.221996848795886e-6,9.206820406172908e-6,0.024928142896788533,9.822418189306177e-6,9.737754126897927e-6,5.267476403977735e-4,1.2882019378110653e-4,3.227209128879334e-4,3.3931925071727754e-4,8.481386365676012e-6,5.144232128898302e-6,0.0014723935953145936,0.1284504762601684,7.335809505581382e-6,1.1070108825719697e-5,3.223246866299691e-5,1.4667567250999924e-4,1.1183608356352178e-5,1.2739285764761974e-4,7.675909818668231e-6,4.772602125465271e-4,1.326059760577879e-4,1.0676398885050504e-5,2.2428864393755243e-4,7.988157982937407e-5,7.758174441710121e-4,0.001276420849692507,2.564470710454726e-5,9.730321250024614e-6,7.682439120556617e-6,9.427909013144226e-5,4.8156214296617595e-4,6.4777422473916616e-6,6.364069412239142e-6,1.4213312084053928e-4,2.65171767115298e-4,3.510526229166761e-5,1.2396990032867326e-5,1.4945020378267238e-4,3.0514422963938425e-4,7.478581371599928e-6,1.0337651113524623e-5,2.2697036069912437e-5,1.1436351210976712e-5,7.733836130088051e-5,1.867249558194195e-4,7.046833385262461e-6,1.7138953598705016e-4,6.951055263814148e-5,2.684760797453871e-4,0.003948024272647446,1.010931433609612e-5,5.098561196844395e-4,8.557932217310337e-5,0.003126527945703783,7.361987688955891e-4,6.499985382668838e-5,1.0650967556340569e-5,0.23096762623818717,9.369504136400622e-6,7.419099875884498e-6,1.0981793918135237e-4,1.0049249146037744e-5,1.5341851302657812e-4,7.059825665794055e-6,0.001167265977406735,1.1389206236442002e-5,1.3874945832430619e-5,3.95522464593594e-5,1.6914762109586834e-5,7.81691497667743e-6,9.644861612019883e-6,1.2456844222998392e-4,5.794701550257634e-4,8.905333320442169e-6,0.002046451736433164,1.0871999963893676e-5,0.05408867266316022,8.01127078836937e-6,0.2904452489613415,5.506613735548663e-4,0.005785652804727362,8.075545428892494e-6,2.7900862189766484e-4,6.143407693920635e-6,7.023794268499961e-6,1.9420975357728825e-5,7.132824455839037e-6,6.21544263317686e-6,7.267722107943857e-6,7.918780208749264e-6,7.6165982521145935e-6,5.918517194777875e-4,7.027518820075169e-6,7.832940650988915e-6,9.58838928828295e-6,9.10692694992519e-6,0.03735205783190057,1.7547552962302947e-5,4.4459386601201667e-4,0.026834056797839085,3.586208821457514e-5,0.008883351956386665,7.668050841518864e-4,1.812768325912652e-4,0.007368221234888774,6.226992262838702e-6,7.148679662231914e-6,4.4503731759779855e-6
Nonsmoker,6.298879621433959e-5,9.046891663199422e-6,6.3839755994662115e-6,1.9981967692210654e-4,8.54395972539017e-5,0.005250460595694633,0.003567446627623223,1.7882676294712488e-5,2.2543240926671738e-5,0.002178985724226985,1.246385074323393e-4,0.0019243700837036875,9.80333188947937e-6,3.332276983148053e-4,5.392052782415718e-6,1.7447806554030484e-5,3.676148159549537e-5,7.2062955923761775e-6,5.929210939798138e-4,5.2380366359153806e-6,2.2521531287228235e-4,4.521068500659024e-4,1.559207816769701e-5,3.819681240777656e-5,0.07945622058763074,2.877576966213489e-4,6.270708111183311e-6,7.62266558965187e-6,1.0291915471676327e-4,5.216425535545185e-6,2.8578486165059644e-4,3.93206176200162e-6,6.533853441434161e-5,2.0559886531571634e-5,0.0017906574194200713,7.915029440360344e-5,1.3038946862923453e-4,8.476814625847833e-6,8.403748956205789e-6,1.0696993872489007e-4,8.28410217692556e-5,3.891256688669548e-5,1.7692513218239844e-5,7.291379631385844e-5,5.896606638991032e-5,5.483713190718796e-6,0.47321923836222213,6.330854185891519e-6,9.516883505712544e-5,1.8655099824277778e-4,9.260845891679799e-4,3.204819379722679e-5,2.2342673960447628e-5,6.598917923453336e-5,3.273749557151809e-4,5.503138864347644e-6,9.213805854724515e-6,8.144467853042696e-6,7.735186796786624e-6,6.652115417116114e-5,1.6601139033922774e-4,7.449775037984822e-6,5.576719269732691e-5,6.629997933728799e-6,2.273569052545711e-5,2.612929084379001e-4,1.8562876336328237e-5,1.8237130929803974e-5,7.50720054765734e-6,2.3253447821073978e-5,0.0013816089667032807,1.0698687879274915e-5,3.775235832665413e-6,1.5910586578722344e-5,1.5001644571401932e-4,8.92146419213167e-6,2.1893838271507407e-5,6.64450901543381e-6,6.4190733243328826e-6,6.780438694236789e-6,6.081465801480534e-6,6.638476999108737e-6,3.7995412675459917e-4,3.4530040848260256e-5,5.706266203420377e-4,1.9503136218188486e-5,2.459067208538927e-4,7.075787969867152e-5,0.0026414541220064016,2.8708042976190043e-4,5.015972245784506e-5,6.188201870127231e-6,0.010382457090058698,8.085946675214107e-6,1.0630234135849284e-4,1.063401944503789e-5,2.879752883745317e-5,1.6443263544841388e-5,6.092678229164912e-6,1.6344566444293147e-4,1.3054945310375055e-4,2.783241840705515e-4,2.5435053416627417e-5,3.26323723403892e-4,6.746051524811838e-6,8.323582075344696e-6,7.237414470458406e-6,0.0023290166276595213,7.685364060446982e-6,1.533229006176831e-4,9.382610934493425e-6,0.001535958621540704,6.913781930442744e-6,0.24258529266967796,1.8039895067167375e-4,0.0028377515470679637,6.969251388406848e-6,2.2427927099408278e-5,5.301803200465375e-6,8.051065907753613e-5,1.8733710086520828e-5,6.15567668832197e-6,1.7811220108620745e-5,2.082667410715262e-5,6.8339619224807055e-6,2.182642748936601e-5,6.619216219920732e-5,6.064797198544263e-6,6.759881792244407e-6,7.584243504153684e-4,7.859340752738487e-6,0.14499587253571375,1.0195111334541295e-5,1.0460016452162855e-4,0.006094234462285609,2.7674406720946536e-4,6.526051850164007e-4,4.242981083684774e-6,7.522976055046688e-6,8.986464182527858e-4,1.784431718765772e-5,6.145662399185556e-5,0.00534357685995027
Nonsmoker,1.289634696840823e-5,8.244833566784295e-6,5.818000068036263e-6,7.670840013160363e-5,5.862385347858241e-6,0.01790761096310205,0.0010016917060880642,1.098391517606933e-5,6.187162371986651e-6,0.009239961147261529,6.841595543376931e-6,7.654461923235818e-6,5.998283087019435e-5,2.558443093392617e-5,4.914016816977308e-6,4.788682006103081e-6,2.822459212319815e-4,6.567416744236869e-6,0.015347778838651247,4.773655072660402e-6,6.868004442026953e-6,1.735584487538394e-5,1.4209752281646076e-5,5.24170151993579e-6,4.504721869652167e-6,4.0651768121164575e-4,5.714774382995843e-6,1.5546723161704564e-5,7.585812638587677e-5,4.753959918525626e-6,2.77930513669614e-4,3.5834622552067744e-6,4.4831633003007365e-6,5.642815810478764e-6,4.920423527612027e-4,1.6205257452565087e-5,5.072236756548371e-4,1.728879336646372e-5,7.658709097048097e-6,0.001971095456820856,1.0176538916397643e-4,5.339923625487361e-6,4.855843594354539e-6,6.670580307111867e-6,4.045920331269591e-6,1.789479438584398e-4,0.322016599388479,5.769588168119603e-6,8.706601344006255e-6,3.8194513075867966e-5,4.74017162646108e-5,1.9684673390808606e-4,1.0978671493849816e-4,6.037075858587395e-6,0.001030537921788426,2.2447731817220505e-5,3.7583831326289826e-5,7.422414729637055e-6,3.155242908647817e-5,5.72021650397389e-4,0.0014105529188769995,6.0776424609132904e-5,1.712669021403879e-5,6.042211131373948e-6,6.563427044148131e-4,0.00524272525579066,5.094721311703078e-6,1.1201628653708056e-5,6.841644773937461e-6,1.4282755791612188e-5,9.151711307096821e-5,8.509952235418133e-4,3.4405398311887063e-6,1.9545232548202662e-5,1.4479653591160151e-4,8.130525950184568e-6,2.6895310130276456e-5,1.3551734756491836e-5,3.927584967005371e-5,6.179314467881704e-6,8.682370344691555e-5,1.7601261891742056e-4,2.8828775381504085e-4,0.0011877082531363615,0.0012800535350939238,4.791694271203651e-5,0.002970474377840673,1.4486991690360633e-5,5.8541525777305395e-5,2.7841709430907066e-5,6.88335693146256e-6,5.639582786693717e-6,4.680457317306604e-4,7.369081785097483e-6,4.96227784787344e-4,9.691253497256854e-6,7.903698825242355e-6,4.512977606380169e-6,5.552527856586478e-6,8.923711837961052e-5,2.0046553652567962e-5,5.861230507874693e-4,2.34341156174957e-4,0.0014431311442932243,6.147975915448849e-6,7.585649463433096e-6,6.5957767578332186e-6,0.010643149924117799,3.134919826651867e-5,9.417414413699845e-5,8.550789426545556e-6,0.0022258769108198977,6.300836072284968e-6,0.2746522914830446,8.61815285836671e-5,2.9050109512010643e-4,6.351387849180242e-6,6.155513623018613e-6,1.0813233985677027e-5,4.945133689740655e-5,2.301327599205726e-5,8.788319539211152e-5,4.888423595067359e-6,5.716037671271424e-6,6.228092559325328e-6,5.990427521773294e-6,1.2196984661602731e-4,5.5271186369676846e-6,6.160580051478187e-6,5.680977524198519e-5,7.162565758862858e-6,0.13231165771535772,2.0793326383888848e-5,5.139809346538026e-5,0.15910598744592375,8.07414573784345e-4,8.713995744005217e-5,4.326862533360137e-5,5.677058916020919e-4,0.027999805635821377,4.897507337848901e-6,1.2582649520860991e-5,4.699957633258024e-5
Smoker,2.930962126581206e-5,4.1934829824812633e-5,7.2880854898372335e-6,1.7433573718753397e-5,7.343685990017722e-6,0.00872967487840845,0.006296089135062563,6.14819187310741e-6,3.1469113241171174e-5,0.011435784315953112,8.570321867295946e-6,1.946604231312556e-5,2.27205691084893e-5,7.160378964358174e-6,6.1556848129629915e-6,5.998680549329101e-6,6.3194300076784456e-6,8.226863891313466e-6,0.0010050460004961258,5.979856627998812e-6,8.60340373542985e-6,6.902832036550213e-4,1.0841035279065961e-4,1.3330157573859965e-5,0.3403103476783958,5.824559732628697e-4,1.4533227947959561e-5,8.702200942382754e-6,7.076868139740177e-6,5.955184925456496e-6,2.9920485489914574e-4,4.48892728775216e-6,5.61596373588921e-6,7.068635879898733e-6,0.001068932860118052,9.070812235380748e-6,0.00183533265772312,9.677316072424722e-6,9.593902713707007e-6,5.226343426526534e-4,1.011862853086194e-4,2.715989191272992e-5,6.082812448793839e-6,1.6963935520689016e-5,5.0682387271466735e-6,6.260326330045556e-6,0.42951072107184973,7.227440927927296e-6,2.2141735351959914e-5,1.0850618351732853e-4,3.770557849164691e-4,2.0131874976504226e-4,4.678369933091729e-4,1.5352871996668308e-5,5.7124658712755894e-5,6.282503101854735e-6,1.0518681299723299e-5,9.297901763153574e-6,1.254915101471267e-4,5.107291170755841e-4,8.497231882486048e-4,2.0719053134359027e-4,9.586579639343426e-6,1.5365931495605662e-5,1.1108216770214525e-4,8.105564424184489e-5,6.382049507111879e-6,1.2729011331841308e-5,8.57038353737667e-6,7.99470149540907e-6,6.617914751063648e-5,1.9836543744241797e-4,4.309891393548394e-6,5.470173339132473e-6,4.487456414701448e-5,1.0184937694970807e-5,3.0562583174755356e-5,7.5855161079445355e-6,7.328153816437426e-6,3.1429197271921265e-5,4.228389865237674e-5,3.077116579011931e-5,0.001825182362122614,1.2050505173709701e-5,4.3291472482240274e-4,2.858656057550785e-4,0.002593611687537492,1.646234552953583e-5,1.6155798228311013e-4,5.194752779029171e-6,1.0503028322143902e-4,7.064585939462066e-6,0.0014626300263828338,3.748058564434018e-5,7.419608451361077e-5,0.0011090610762916364,9.900796158590447e-6,5.653311485800876e-6,6.955534071893504e-6,1.267561537467714e-5,2.2779973921330888e-5,0.0019981291612065828,2.48541460922443e-4,0.003575908990729205,7.701439246695497e-6,9.502382457705703e-6,1.677370280805249e-5,0.023701087311785763,8.773778881257561e-6,2.140302602317551e-4,1.0711392852783978e-5,6.532844278224524e-4,7.892923928370241e-6,0.027889355970315402,2.7980769272811166e-5,1.584537468689068e-4,7.956249068859676e-6,7.710881573358166e-6,1.2287657642709937e-5,1.4048551491961363e-5,6.4407833709517735e-6,7.027454484011474e-6,6.123624725809531e-6,7.1603593544503605e-6,7.80179967002009e-6,7.504081710004795e-6,5.775036558353569e-5,6.923704480513951e-6,7.717228181008516e-6,0.01581621854433877,6.921738931059786e-4,0.09696604934132441,2.362857182197161e-5,7.192456775921468e-6,0.01211158495873163,1.1893323438470823e-5,3.960872262421997e-5,9.833691853412546e-6,1.743553103038684e-5,7.792860851366723e-4,1.2454838239904395e-5,1.4298339401084154e-5,2.670406948060691e-5
Nonsmoker,7.897782499445723e-6,1.4542550099972243e-5,7.973732764994597e-6,1.2091553502693318e-5,2.068059517175263e-5,0.0014051899698614586,0.0019490382940673455,6.059885126977015e-5,1.5278412263805278e-4,0.0015416950216676024,9.376599159696952e-6,4.8604428746698125e-4,1.575850031777558e-5,7.834011886591627e-6,8.667529207732793e-6,8.446458915452787e-6,6.913948276070653e-6,9.000829402288223e-6,9.157696486924093e-4,1.347192614464899e-4,7.268428007137859e-5,4.924446706790864e-4,1.9474865250192685e-5,9.245511913043714e-6,0.542525517379987,2.78606202400392e-4,3.0239807305353186e-5,9.520885132124583e-6,9.964603965963387e-6,6.515435806554303e-6,1.614060636199531e-4,0.00231967730781942,3.8747109838798457e-4,7.733637811735344e-6,2.053077085129535e-4,1.2772182523454894e-5,5.2601133862398495e-5,1.36261719465505e-5,1.0496476272009896e-5,2.2008199464953237e-4,1.0025805890289858e-5,7.3185155512535e-6,5.652847907299572e-4,9.14221796740173e-6,0.0026047669130136774,2.3800148968579707e-4,0.2368888126577699,7.907382894237137e-6,1.1932642075729856e-5,1.1695248184791714e-5,6.22661476611096e-5,1.2411588878383762e-4,1.081605742726921e-5,2.1296846666386334e-5,7.696416916766215e-6,6.873547367040844e-6,1.1508256021570457e-5,1.0172628194049139e-5,9.66142671504701e-6,3.381293824378694e-4,1.875203947190905e-4,1.1975243073166526e-5,1.3498410258316975e-5,2.1314962244140714e-5,3.301894860131204e-5,5.200207509042803e-4,6.982458882190215e-6,1.7657139498573727e-5,9.376666631565113e-6,8.746825671733208e-6,0.0012458690832609952,1.7197752585145734e-5,1.3957675635253714e-4,3.080917144324686e-5,2.0749357993459364e-5,1.1143114542366734e-5,1.0598776693746469e-5,1.0680807159405177e-5,2.063685493089973e-5,1.0899309186140663e-5,7.595891050165362e-6,1.0671110912022435e-5,7.35741059817772e-4,4.178986201941287e-5,7.686665856844427e-4,9.441441150741939e-6,0.02304145373643665,1.1417930423300517e-5,2.6365448889231835e-5,7.3144861712816765e-6,3.6423377944848324e-5,7.957847983623722e-5,1.1527828107032313e-5,1.0099533893197346e-5,7.99716287678554e-6,1.709380042347629e-4,1.08322415865416e-5,7.96016104014989e-6,9.793759192569631e-6,4.395767728265586e-5,1.2276602126112971e-5,4.8120125313848067e-4,1.6006996234156534e-4,9.162425949148731e-4,2.168806611792136e-5,1.0396345988829777e-5,1.628743363233304e-4,0.001927980051166029,9.599196968237465e-6,1.670026572064355e-4,1.1719097459555186e-5,0.0027999509350515994,8.63547309194108e-6,0.057654217659605225,4.851715634539815e-5,7.32667510355458e-5,8.704755724296669e-6,1.0857328353411963e-5,6.622074479206771e-6,9.743774554821426e-6,5.441377817542893e-5,7.688582159444718e-6,1.7244773824799116e-5,1.008216400421708e-5,8.535776061012225e-6,8.210049441063601e-6,1.2817413508322986e-4,9.748941447455146e-6,8.443248269748481e-6,8.95493108493913e-6,9.816497869541997e-6,0.032248180405737646,1.273392919888305e-5,3.949669958613845e-4,0.0779166103961812,6.698570925065892e-5,0.0013598522211949492,9.071182731284693e-4,9.396370604143793e-6,3.163879874438247e-4,6.71217158300725e-6,7.705672732437404e-6,4.797126301865605e-6
Nonsmoker,9.97252556957009e-6,2.1410198105326448e-5,9.89916835089505e-6,8.722372953820812e-6,2.7853198027169887e-5,6.53088169431268e-5,5.69635643441827e-5,1.9167033573853082e-4,2.671839753342395e-5,2.815554882455333e-4,8.735801010720852e-6,6.801955725173884e-5,7.110417094319375e-6,1.0035090990067783e-5,1.1276466441458637e-5,1.1503472377290998e-5,3.1275202335958105e-4,9.015825138823973e-6,0.005322834079167776,1.1531397039811065e-5,2.465100136415585e-4,7.930618041190837e-6,4.22058515497347e-5,1.0728661210217365e-5,0.0030034063143658256,1.1066258453787622e-4,1.0036823428900335e-5,7.33044699195114e-5,2.8659871201172356e-4,1.1568233355495985e-5,5.890418281142608e-4,8.143564244007984e-5,8.564039040795102e-4,1.0135416990044243e-5,0.011801266861297548,2.3665207700149273e-5,2.748498312821658e-5,7.954334748427766e-6,8.007632595056934e-6,9.367887335725391e-5,1.0078600914183658e-5,8.97985881796388e-5,1.1380538720703775e-5,8.90807055840103e-6,1.3100760305766177e-5,1.2601094542645245e-4,0.0400073959802634,2.819815659497565e-5,4.105759077335925e-5,7.366705201121875e-6,7.480742562660085e-4,2.0367887684998106e-5,1.614194003619232e-4,9.620885276563e-6,8.637772695528037e-5,1.1100460619006906e-5,7.458873379939735e-6,8.203582630178816e-6,8.536450259086172e-6,1.979273286020298e-5,6.84380210449103e-5,8.78765357304384e-6,4.535367929923982e-4,9.614576856943508e-6,0.004061195354480373,2.1981357312030216e-4,1.0966653073842245e-5,1.1117456287852718e-5,8.73575251838894e-6,9.21713451979782e-6,1.9789946488600214e-4,7.524829500691229e-5,1.4845605862631509e-5,2.0975004749108043e-4,1.944737514534365e-4,6.492609861405748e-5,5.46554232649935e-5,9.598374758479956e-6,9.857387915052996e-6,1.3372285357244237e-4,9.889268802439558e-4,2.7184700319725092e-5,9.503168725030704e-6,1.641155897414897e-4,5.211133819150571e-4,1.0556498208983243e-5,0.009789852577239085,5.160499059421211e-4,1.5768630550283444e-4,3.6379669271748703e-5,1.2304288292438654e-4,2.8698301448382995e-5,1.544731712234086e-5,8.24934654372165e-6,9.876787406069036e-6,1.134015907398333e-4,7.81546820019352e-6,1.204191105682599e-5,8.713435021748572e-5,1.115356663819063e-5,7.096108770569868e-6,6.0936800129621385e-6,8.601068566357081e-6,8.034411227639047e-5,9.486728866646993e-6,8.067062927055637e-6,2.543222838606115e-5,9.205922554212905e-6,8.579109697296198e-6,6.268301636987365e-6,7.3551373923027205e-6,5.09179035234463e-4,2.6345774982815422e-5,0.877595658171412,1.033593747139979e-5,2.1411140717699883e-4,9.251479838885194e-6,9.477765977994663e-6,1.1424258291278998e-5,1.0302908470494504e-5,3.081963727240688e-5,1.018120482458814e-5,3.2043876375711555e-5,1.0035112191130556e-5,9.39244849467939e-6,9.678628849618328e-6,6.782970753144285e-5,1.0298695835345127e-5,2.6807289716552878e-5,6.224390261115687e-5,8.432233889284703e-6,0.017271374879213743,6.898691107816225e-6,2.830390395228158e-4,0.015123612748260927,1.9201993066839947e-5,8.949521177162717e-5,3.839619838588492e-5,0.0015797907951372986,0.0029329983194773214,1.1305779417384098e-5,1.1506356928956303e-4,1.4650011685859766e-5
Smoker,8.567625183188148e-6,6.499103018642351e-6,8.504602316041364e-6,7.493590430526817e-6,8.454886894866634e-6,0.04219780634720093,0.038700187625754806,9.696977513974011e-6,3.3063892257932224e-5,0.033520400133993246,7.5051267818407785e-6,0.027061903919697566,1.2451773609881365e-5,8.621376569285212e-6,9.687870658965076e-6,2.0144898937642757e-5,9.493642277868887e-6,7.745701925529282e-6,9.310713423315548e-4,9.906887376362537e-6,7.482854506539327e-6,2.777622159865763e-5,4.2705533108076955e-6,9.217238634818032e-6,8.447048403867357e-5,0.0015200831943606816,8.622864947175703e-6,7.417233279676362e-6,1.773322843064124e-5,9.938534299071966e-6,1.4261801348058458e-4,7.558217060620734e-5,2.119591669248491e-5,3.5498316379387205e-5,7.838720266129597e-6,7.183615118562365e-6,0.004863792984618989,4.178893060314176e-5,6.879540613911472e-6,4.3472688224293405e-5,3.529932357639593e-5,9.086172745608873e-6,7.971846929874479e-5,7.653127496875773e-6,1.1255163311597572e-5,9.562710627129746e-6,0.11147228986118989,5.2342630786272494e-5,1.3972358667867704e-4,2.5801171492003916e-5,7.32513698973761e-6,1.0082066382850782e-4,1.6646312886186455e-5,1.1793676610093363e-4,1.7815338999789206e-5,9.536660024677355e-6,6.408089000361247e-6,7.047885778217649e-6,4.4847135399303354e-5,8.572695090953412e-5,5.646115443723193e-5,3.077790554397318e-5,6.883594271061322e-6,8.26010324371605e-6,3.284777972773275e-5,1.7681187609035112e-4,3.840964025660003e-5,9.551261393146427e-6,1.5298063563364324e-5,7.918651426637245e-6,1.4693979854235706e-4,9.31194139015721e-5,1.275420010317913e-5,4.3260784151105135e-5,3.43800514073736e-5,6.569476866669995e-6,8.295374582225956e-6,8.246183649742746e-6,8.468707786437228e-6,8.11836113835788e-6,3.5993894093183e-5,8.251963248525918e-6,1.497776762935771e-4,1.0154613820442386e-4,4.145627431175373e-4,9.069329456275779e-6,1.8528665811810822e-4,7.83239250047892e-6,2.1952807556372864e-4,1.1043112129000427e-5,5.633804755844182e-4,1.775700705642951e-5,0.1364741417937853,7.087202604774327e-6,3.459249131012372e-5,2.1050090897532965e-4,6.714447779878769e-6,1.0345481664041676e-5,8.816594717153618e-6,1.7578929110809394e-4,1.2426716850804864e-5,3.201378609691527e-5,4.518661444357797e-5,1.3671001298809428e-4,8.150266106308579e-6,6.930598573655491e-6,7.719997333118164e-6,0.005400677733554871,1.5023750408455559e-5,0.005488529847607112,2.5760656361972064e-5,0.03159984999502547,7.997305997682044e-6,0.17944728990438163,1.8100309972333536e-5,1.514067812367538e-4,7.948158277102036e-6,8.142565883331346e-6,9.814842022994928e-6,8.851464702305752e-6,9.355354707378029e-6,8.746906311928205e-6,5.948122120839925e-5,1.7573504267920754e-5,8.069267678827507e-6,8.315131778027227e-6,2.0984736630453874e-5,8.84784553093922e-6,8.137399600946498e-6,3.851326950042542e-5,7.244325313219789e-6,0.3635826592926959,5.926823576839467e-6,1.7512974526005795e-5,0.0018639833305170708,2.257425796775644e-4,0.010119772743924603,1.1655233062603673e-5,6.109324176247542e-5,2.0005513486814815e-4,9.7130541081306e-6,7.119531500801975e-5,1.258616066493412e-5
Ecig,2.342972019620135e-5,9.386200173002063e-4,1.103901669710051e-4,0.0012728365161455597,6.353484449954206e-6,0.0421243619367814,0.003469080100001991,5.986580382751865e-5,7.882209971188452e-4,0.0033667323037127952,9.272269134576875e-6,2.0747859350241984e-5,4.722255151012062e-4,6.197476537393082e-5,5.325669941653547e-6,5.516499165601137e-4,5.467336204316942e-6,0.0011481877756317918,0.07087952986012878,5.173549924464346e-6,7.443345470385444e-6,8.404925625630556e-6,1.540012039504073e-5,7.814363418386662e-5,0.0017094430853682881,2.997014011977399e-4,6.193507936257676e-6,7.528821145533788e-6,6.122643552751777e-6,5.1522048834768105e-6,5.315119312646318e-5,9.713180574095942e-5,4.858723305432717e-6,2.4472282953238387e-4,6.835925334949156e-4,7.065901351775494e-4,0.0040497926192447995,0.009998784163558002,8.303748623668072e-5,0.01617432221270003,1.3095985046959331e-4,1.809271269387448e-4,5.2626234779009506e-6,3.8874132013002433e-4,4.384851964715394e-6,8.601804927121648e-4,0.12710934460386242,5.4735802147182855e-5,9.435963855788447e-6,1.1565119391172225e-5,6.123954059212055e-4,5.006758481003036e-4,7.230331245985775e-4,6.5428089957856645e-6,3.7292830189588526e-4,5.43765431461825e-5,9.100372505395588e-6,5.935070214765537e-4,0.0018725697932943563,0.022590942331432058,0.0047548016588252265,0.0018034759947573508,8.293952757458394e-6,6.548374456576733e-6,1.0148297465464836e-4,0.00206263448503838,4.142860553647281e-5,5.424619567433513e-6,2.781700756712996e-4,3.892276308724174e-4,0.014404656963987657,0.0043739080374048805,3.728758008869481e-6,1.7162793717192905e-4,4.5438028636308076e-4,8.81162993035236e-6,3.9090113967069545e-4,2.462041028327968e-5,6.340046590076954e-6,5.024816195296737e-5,3.15477721426454e-4,1.3118965007609978e-4,8.313540906133455e-6,0.002600913526252265,0.0026947025734559197,7.2545127388309935e-6,0.031028336094444137,4.3865931262204864e-5,5.722997803229865e-4,9.217170652974926e-4,7.459984056406221e-6,1.3757772193948378e-4,0.005420868488740435,0.0012184335242643638,0.0019533207909596495,0.027542732027491936,8.565801223156459e-6,7.951245511252103e-5,2.558575846030155e-4,1.553683398260012e-4,0.00014568005781121691,2.5142335627235805e-4,5.487372483917736e-4,0.009528446460183748,6.662999284372832e-6,8.221108482118677e-6,7.148312944247632e-6,0.00508527547328917,7.590747720583296e-6,4.4199008072986264e-4,2.3177406607374644e-5,0.010971227444957876,1.0247267170003975e-4,0.15832288540768125,5.964654304613443e-5,0.002378502454486052,9.468691163709682e-5,6.673949503423721e-5,6.548393053244558e-5,3.743408209809932e-5,0.001219454602883847,6.079892692527843e-6,5.297932744628698e-6,1.3169601574682113e-4,4.220400785093489e-5,6.494959353957031e-5,0.0020743415707456907,1.6479730301901093e-4,6.676659284102595e-6,6.467851777944217e-4,7.762582544549925e-6,0.20057243463057048,8.814570364289161e-5,1.9453876994877877e-4,0.15524349304205173,2.5734878463990997e-5,5.277114068892827e-4,1.152935236679914e-4,0.004748120321141176,0.02536372442287091,2.6549950716721748e-5,6.093407388435944e-6,4.696312909620426e-4
